Node,w_Node,DC,BC,CC,EC
701,701,0.0052005943536404,1.2245394619758823e-06,0.1784357048166151,4.241896845004356e-13
702,702,0.0019811788013868,8.739142958608445e-08,0.1783096352556742,6.732812896952983e-14
703,703,0.0106488360574541,0.0022798921569828,0.2154404310942752,8.14609111458903e-12
704,704,0.0012382367508667,1.1465560817561497e-07,0.178286017042695,7.392418291027776e-14
705,705,0.0170876671619613,3.523425545982584e-05,0.1788070672629854,1.1230751904395825e-12
706,706,0.0044576523031203,4.40248547497353e-08,0.1783962889330682,4.751114269198391e-13
707,707,0.0024764735017335,5.320896567946055e-07,0.1783253842077371,7.086240972556604e-14
708,708,0.0071817731550272,0.0006112002239522,0.2152796289385296,8.569921547306727e-12
709,709,0.004210004952947,4.944058163914285e-07,0.1783962889330682,5.625818471070316e-13
710,710,0.0019811788013868,1.8228447366255917e-07,0.1783175093839699,2.5056267658303944e-13
711,711,0.004952947003467,7.277986643835332e-07,0.1784120531966597,3.0334675004222025e-13
712,712,0.0032194155522535,1.2971906684633055e-06,0.1783490128527892,7.235171067127646e-14
713,713,0.017582961862308,0.0050141353709405,0.2157627571466737,8.611080553579482e-12
714,714,0.0034670629024269,1.0308293808502318e-06,0.1783568904593639,7.156697094706809e-14
715,715,0.0024764735017335,2.6204541396450023e-08,0.1783332597270679,2.190447459736764e-13
716,716,0.0029717682020802,6.480036116743527e-07,0.1783490128527892,1.5528914508656988e-13
717,717,0.0009905894006934,0.0,0.1782781456953642,1.1718843787558731e-13
718,718,0.0074294205052005,3.8029588772559353e-06,0.1784909163240949,6.084223095015954e-13
719,719,0.0158494304110946,0.0032830230430358,0.2156820852473026,8.66358601801947e-12
720,720,0.0044576523031203,2.3472587295300343e-06,0.178404170716621,3.309399380539647e-13
721,721,0.0012382367508667,6.464756192479064e-08,0.1782938890851289,1.8669865015439066e-13
722,722,0.0034670629024269,6.101076037998104e-07,0.1783568904593639,2.801942140654151e-13
723,723,0.0029717682020802,2.083860554492829e-07,0.1783490128527892,2.7235785341432443e-13
724,724,0.0116394254581475,1.1843198596679473e-05,0.1786409485046894,7.984438365254064e-13
725,725,0.0019811788013868,5.2580915851237436e-08,0.1783096352556742,6.862405137580091e-14
726,726,0.0089153046062407,3.26972551910478e-06,0.178546162009197,6.621824648089759e-13
727,727,0.0064388311045071,3.2765328668351413e-06,0.1784672500662954,4.957351744421975e-13
728,728,0.0094105993065874,8.500214983956764e-06,0.1786330457863304,7.509815454970204e-13
729,729,0.0032194155522535,1.8056133583730603e-05,0.2150961487242316,8.148571189791261e-12
730,730,0.0037147102526002,6.015649833766697e-07,0.1783884078459091,3.24102286997244e-13
731,731,0.0064388311045071,6.628935938329876e-07,0.1784751381215469,6.750146704852434e-13
732,732,0.0034670629024269,1.1023978496477491e-06,0.1783568904593639,7.149782879417496e-14
733,733,0.0019811788013868,4.48982598129733e-07,0.1783096352556742,1.3064549555777385e-13
734,734,0.0056958890539871,3.721520866331782e-06,0.1784357048166151,3.5844837872197295e-13
735,735,0.0012382367508667,1.908492501267137e-08,0.1783805274550514,2.990076144855865e-13
736,736,0.0034670629024269,2.008444927417683e-06,0.1783568904593639,1.3847385935263186e-13
737,737,0.0039623576027736,5.479588631586507e-07,0.1783805274550514,4.082853543297417e-13
738,738,0.0061911837543338,1.9045374438599344e-06,0.1784593627082688,3.76976613704721e-13
739,739,0.0071817731550272,5.397070958521844e-06,0.1784909163240949,6.10601491287245e-13
740,740,0.0019811788013868,5.156262874155428e-07,0.1783096352556742,8.719849283312161e-14
741,741,0.004210004952947,1.0128572066754432e-06,0.1783884078459091,4.035519492368093e-13
742,742,0.0029717682020802,1.3072199913015972e-06,0.1783411359420545,1.3802053725824958e-13
743,743,0.00074294205052,0.0,0.1782702750430444,6.607729482111816e-14
744,744,0.0004952947003467,0.0,0.1782624050856436,6.787856477233484e-14
745,745,0.0141158989598811,0.0036360102842724,0.2156014736504885,8.359591414574367e-12
746,746,0.0022288261515601,3.20305412393788e-07,0.1783175093839699,1.2855208320084025e-13
747,747,0.0141158989598811,0.0027149094880159,0.2156014736504885,8.878193932160687e-12
748,748,0.0047052996532937,1.4232657537643354e-06,0.1784120531966597,3.967448545966613e-13
749,749,0.0004952947003467,0.0,0.1782624050856436,6.433195225727748e-14
750,750,0.0004952947003467,0.0,0.1782624050856436,6.638012688883886e-14
751,751,0.0029717682020802,1.5369848640026298e-07,0.1783490128527892,3.270363744561293e-13
752,752,0.0094105993065874,2.51374559449694e-06,0.1785619527726187,8.363094362770373e-13
753,753,0.0032194155522535,6.891401974153749e-06,0.2150961487242316,8.173400473274778e-12
754,754,0.0074294205052005,2.5000401930196742e-06,0.1784988064715763,6.308369860289734e-13
755,755,0.0047052996532937,1.2681876832144682e-06,0.1784120531966597,2.882505948344583e-13
756,756,0.0024764735017335,1.6789378547499288e-07,0.1783332597270679,2.144839063085113e-13
757,757,0.0009905894006934,1.8403320547933107e-07,0.1782781456953642,6.898641081963435e-14
758,758,0.004952947003467,1.0272082053996305e-06,0.1784120531966597,2.930702147089433e-13
759,759,0.0024764735017335,4.060133586600776e-07,0.1783332597270679,2.686280222420832e-13
760,760,0.0074294205052005,1.2546877630899289e-06,0.1785066973166526,7.4513725638895e-13
761,761,0.0019811788013868,7.805210259381822e-08,0.1783175093839699,2.591075505276894e-13
762,762,0.0032194155522535,1.582782939188638e-07,0.1783568904593639,3.899504466700909e-13
763,763,0.0034670629024269,1.5018289984012168e-06,0.1784278202465644,2.6488257049363483e-13
764,764,0.0069341258048538,2.353344622940602e-06,0.1784751381215469,5.004689703340808e-13
765,765,0.0034670629024269,5.872765714032175e-07,0.1784514760473749,3.9274256556854403e-13
766,766,0.0086676572560673,4.162131613864082e-06,0.1785382676747579,7.057830536489708e-13
767,767,0.0019811788013868,2.588149524677577e-07,0.1783096352556742,6.778746896363495e-14
768,768,0.0034670629024269,2.0740737001653388e-06,0.1783568904593639,1.3208810469865594e-13
769,769,0.0037147102526002,9.889264881986636e-05,0.2151190666453572,8.228749754220355e-12
770,770,0.0066864784546805,7.123918505833878e-06,0.1784672500662954,3.6346376332086377e-13
771,771,0.0037147102526002,2.5468150824945205e-06,0.1783647687618711,8.32808459232766e-14
772,772,0.0044576523031203,0.00047224690446,0.215153452685422,8.006851309855818e-12
773,773,0.0089153046062407,3.816720392684145e-06,0.178546162009197,6.609951557518352e-13
774,774,0.009162951956414,0.0009874339755305,0.2153714864792789,8.612630500587385e-12
775,775,0.0004952947003467,0.0,0.1782624050856436,6.433195225727748e-14
776,776,0.0022288261515601,3.216513191562186e-05,0.2150503275283591,7.91090885337738e-12
777,777,0.0044576523031203,1.55352489582581e-06,0.1783962889330682,2.985749088262318e-13
778,778,0.0039623576027736,6.03859566521064e-07,0.1783805274550514,3.451037297938203e-13
779,779,0.0044576523031203,7.064532372962823e-07,0.1783962889330682,3.500297568566767e-13
780,780,0.008420009905894,3.190068611827844e-06,0.1785303740383765,7.580483959518635e-13
781,781,0.0128776622090143,1.349546468700517e-05,0.1786804725872826,9.693579313509498e-13
782,782,0.0032194155522535,3.655702814413418e-06,0.1784120531966597,1.883231166284263e-13
783,783,0.0044576523031203,6.868396033645463e-07,0.1783962889330682,1.8273786818105569e-13
784,784,0.0099058940069341,7.689025838347856e-06,0.1785777463293826,5.993810466088318e-13
785,785,0.00074294205052,0.0,0.1782702750430444,6.765646402148962e-14
786,786,0.0022288261515601,4.226921402041143e-07,0.1783175093839699,7.897432995682999e-14
787,787,0.0071817731550272,3.16701142394166e-06,0.178483026874116,4.791516596874984e-13
788,788,0.0009905894006934,6.543402861487327e-08,0.1782781456953642,6.581885675136899e-14
789,789,0.0032194155522535,1.1008398965854903e-06,0.1783490128527892,7.238989821466017e-14
790,790,0.0009905894006934,4.0896267884295786e-08,0.1782781456953642,1.2393537816191822e-13
791,791,0.0017335314512134,6.884205093856457e-08,0.1783017618227579,6.816967393064505e-14
792,792,0.0056958890539871,1.8593131606620425e-06,0.1784357048166151,5.881938497791265e-13
793,793,0.004952947003467,1.6387674673212245e-06,0.1784120531966597,2.265449512046808e-13
794,794,0.0034670629024269,3.188481732989844e-07,0.1783568904593639,2.7708904146033997e-13
795,795,0.0044576523031203,2.03518035622874e-06,0.1783884078459091,1.74950763528091e-13
796,796,0.0017335314512134,2.3719835372891554e-07,0.1783017618227579,7.077572519825513e-14
797,797,0.0064388311045071,2.9876533208799803e-06,0.1784751381215469,3.642413649154215e-13
798,798,0.0017335314512134,0.0007421234029062,0.2150274242504925,7.606160192943813e-12
799,799,0.0029717682020802,1.188288864210806e-06,0.1783411359420545,2.0738068067204706e-13
800,800,0.009162951956414,0.0010680100077597,0.2153714864792789,8.565159525694461e-12
801,801,0.0002476473501733,0.0,0.1782545358230698,6.385265348738539e-14
802,802,0.0012382367508667,0.0,0.178286017042695,6.715200126925854e-14
803,803,0.004952947003467,0.0012669620087438,0.2151763828199936,7.763408623668121e-12
804,804,0.0039623576027736,0.0003621095773895,0.2151305274374001,8.160395640558297e-12
805,805,0.0163447251114413,0.003052412538501,0.2157051282051282,8.671052747918849e-12
806,806,0.0037147102526002,1.79617382268491e-06,0.1783647687618711,7.290496984382167e-14
807,807,0.004952947003467,1.033676491080458e-06,0.1784909163240949,5.833182527527934e-13
808,808,0.0022288261515601,4.5727017230676425e-08,0.1783175093839699,8.70645693393874e-14
809,809,0.0044576523031203,4.855921505185494e-07,0.1783962889330682,2.3393164890418576e-13
810,810,0.0079247152055473,0.0010874803726415,0.2153140663325157,8.233264331097565e-12
811,811,0.0022288261515601,2.568415727081193e-06,0.2150503275283591,7.941064857470063e-12
812,812,0.0019811788013868,9.927524768882625e-08,0.1783175093839699,1.548134799909098e-13
813,813,0.0024764735017335,7.354924133268282e-07,0.1783253842077371,1.9173509803620658e-13
814,814,0.0064388311045071,1.8847598247631471e-06,0.1784751381215469,6.542651687446825e-13
815,815,0.0096582466567607,7.001474444535795e-06,0.1786488519223112,9.410655032080818e-13
816,816,0.0022288261515601,3.1606972750577164e-07,0.1783175093839699,1.2817918621597997e-13
817,817,0.0059435364041604,2.456916205379412e-06,0.1784435900835211,5.782288611881164e-13
818,818,0.0039623576027736,3.180361312893442e-06,0.1783884078459091,2.4731341088057896e-13
819,819,0.009162951956414,0.0010102653314015,0.2153714864792789,8.515614788405828e-12
820,820,0.0094105993065874,7.94125667879299e-06,0.1785698492017866,7.529253677971854e-13
821,821,0.0022288261515601,1.9738463411214527e-07,0.1783175093839699,1.0083863522481265e-13
822,822,0.0037147102526002,2.249878966034615e-06,0.1783647687618711,7.554664113638255e-14
823,823,0.0138682516097077,0.0018850652276876,0.2155899626268019,8.760188571619334e-12
824,824,0.0143635463100544,1.551696991185276e-05,0.1787279245784092,1.0121688994429198e-12
825,825,0.0014858841010401,9.278015927588988e-06,0.2150159744408945,7.762879103325892e-12
826,826,0.0027241208519068,2.9072752907933617e-07,0.1783411359420545,2.1482488644057006e-13
827,827,0.0111441307578008,8.937403323104328e-06,0.1786251437671414,9.99086004419592e-13
828,828,0.0195641406636949,0.0039631606174658,0.2158550275298016,8.879035258921367e-12
829,829,0.008420009905894,8.70126608897001e-06,0.1785224810999602,4.641132762159104e-13
830,830,0.0136206042595344,0.0023714692768971,0.2155784528322033,8.543546463599312e-12
831,831,0.0037147102526002,9.139728275586404e-07,0.1783726477604028,3.4080231126229334e-13
832,832,0.0009905894006934,4.9075521461154943e-08,0.178286017042695,1.1981675632669064e-13
833,833,0.0037147102526002,2.8782209104569028e-06,0.1783647687618711,1.322828520647132e-13
834,834,0.0106488360574541,3.880876624653014e-06,0.1786014419036666,8.584468010906587e-13
835,835,0.004952947003467,1.367528012403211e-06,0.1784199363732767,4.1757142000986723e-13
836,836,0.0029717682020802,8.325555106611906e-07,0.1783411359420545,1.0280200979222273e-13
837,837,0.0032194155522535,5.844655295445e-07,0.1783568904593639,3.806725597869532e-13
838,838,0.0054482417038137,9.69026206335365e-07,0.1785066973166526,6.494826285897229e-13
839,839,0.0037147102526002,1.4941256727394682e-06,0.1783647687618711,7.28891274706801e-14
840,840,0.0066864784546805,0.0006341458566766,0.2152566767951383,8.361843165891418e-12
841,841,0.0004952947003467,0.0,0.1782624050856436,6.446054867536052e-14
842,842,0.009162951956414,4.473145838533841e-06,0.1785540570417864,6.488068588159166e-13
843,843,0.0032194155522535,3.1244271522966934e-07,0.1783647687618711,3.339074643924713e-13
844,844,0.0034670629024269,1.517572597410007e-07,0.1783726477604028,3.984482662973095e-13
845,845,0.0056958890539871,1.5637141810521542e-06,0.1784357048166151,5.910696561275791e-13
846,846,0.0014858841010401,2.1858677809161946e-07,0.1783017618227579,1.8904887989870515e-13
847,847,0.0066864784546805,1.3026153848814305e-06,0.1784672500662954,5.620127714589557e-13
848,848,0.0052005943536404,3.483976766952457e-06,0.1784278202465644,5.801548840829818e-13
849,849,0.0074294205052005,6.921301640254419e-06,0.1785698492017866,5.561237870384729e-13
850,850,0.0024764735017335,1.254979877682729e-06,0.1783253842077371,1.3568762209441422e-13
851,851,0.0009905894006934,0.0,0.178286017042695,2.414761215010852e-13
852,852,0.0009905894006934,0.0,0.1782781456953642,1.1718843787558731e-13
853,853,0.0108964834076275,6.089780704591326e-06,0.1786093418259023,7.934771854641918e-13
854,854,0.00074294205052,0.0,0.1782702750430444,7.146886532607798e-14
855,855,0.0009905894006934,0.0,0.1782781456953642,1.1718843787558731e-13
856,856,0.0096582466567607,0.0005001938127489,0.2153944631140982,9.199916575351583e-12
857,857,0.0029717682020802,0.0003687978163175,0.2542020774315391,1.4501967281585799e-09
858,858,0.0012382367508667,0.0,0.213391111345981,7.760651266832316e-12
859,859,0.0004952947003467,0.0,0.2133572862728521,7.530394657578216e-12
860,860,0.0004952947003467,0.0578259068709116,0.314927468413664,4.601211633682454e-08
861,861,0.0024764735017335,1.1567801487272235e-07,0.2135716930237478,7.978902390589627e-12
862,862,0.0059435364041604,0.0117477777650519,0.2818257956448911,2.5474224461730453e-08
863,863,0.0027241208519068,1.5131885214941722e-07,0.2135829895271342,8.02990259710345e-12
864,864,0.0012382367508667,1.3507831499921132e-07,0.2134813639968279,7.696074111313537e-12
865,865,0.0009905894006934,0.0,0.2323493871914379,1.9992370143312736e-10
866,866,0.0012382367508667,9.610622952809509e-08,0.213391111345981,7.688401865984502e-12
867,867,0.0019811788013868,1.4313693759503522e-07,0.2134249471458773,7.847496147933751e-12
868,868,0.0009905894006934,0.0,0.2323493871914379,1.9992370143312736e-10
869,869,0.0017335314512134,8.184499729325418e-08,0.2137638962413975,7.819687643165032e-12
870,870,0.0017335314512134,2.2901910015205643e-07,0.2134136673537339,7.864990952932455e-12
871,871,0.0017335314512134,1.3332183330280424e-06,0.2134813639968279,1.7816139615428748e-11
872,872,0.0017335314512134,2.0448133942147893e-08,0.2134136673537339,7.795926288736389e-12
873,873,0.0014858841010401,0.0,0.2134023887538315,7.743628647444807e-12
874,874,0.0017335314512134,2.0448133942147893e-08,0.2134136673537339,7.795926288736389e-12
875,875,0.0002476473501733,0.0,0.2133460136313203,7.476666932680109e-12
876,876,0.0027241208519068,1.5131885214941722e-07,0.2135829895271342,8.02990259710345e-12
877,877,0.0009905894006934,0.0,0.2133798351299936,7.637587883475717e-12
878,878,0.0024764735017335,1.0092880779198134e-07,0.2135716930237478,7.976745147845538e-12
879,879,0.0014858841010401,1.2677843044131692e-07,0.2134023887538315,7.811686584670002e-12
880,880,0.0019811788013868,5.388488443262983e-08,0.2143653448001274,7.882904387634922e-12
881,881,0.0017335314512134,1.513161911718944e-07,0.2134136673537339,7.865353385863308e-12
882,882,0.0019811788013868,6.587486389115642e-08,0.2135491036014596,7.868551052786818e-12
883,883,0.0002476473501733,0.0,0.2133460136313203,7.476666932680109e-12
884,884,0.0009905894006934,3.0672200913221845e-08,0.2133798351299936,7.633761793303098e-12
885,885,0.0022288261515601,5.72547750380141e-07,0.2134362281304508,7.898330174895933e-12
886,886,0.0019811788013868,1.5336100456610922e-08,0.2134587936776444,7.860139031759555e-12
887,887,0.0014858841010401,0.0,0.2134023887538315,7.743628647444807e-12
888,888,0.0022288261515601,0.0,0.2135603977152528,7.923646503345445e-12
889,889,0.0032194155522535,7.373039476915411e-07,0.2136055861193398,8.137591077365808e-12
890,890,0.0017335314512134,1.521285180194556e-07,0.2138431393316739,7.813093986049962e-12
891,891,0.0002476473501733,0.0,0.2133460136313203,7.476666932680109e-12
892,892,0.0002476473501733,0.0,0.2133460136313203,7.476666932680109e-12
893,893,0.0009905894006934,1.0440611408598949e-07,0.2134700782406428,7.643641518295362e-12
894,894,0.0009905894006934,2.4537760730577472e-08,0.2133798351299936,7.635609672512539e-12
895,895,0.0014858841010401,9.610622952809509e-08,0.2134023887538315,7.812570019724222e-12
896,896,0.0312035661218424,8.893556090702662e-05,0.3199429522224863,4.764749643744823e-06
897,897,0.0163447251114413,1.6914689255962846e-05,0.3165569143932267,2.583477146454256e-05
898,898,0.0094105993065874,1.119820060847256e-06,0.3158635794743429,2.641003963434858e-06
899,899,0.00074294205052,0.0,0.3150011701380762,1.815913562788522e-06
900,900,0.0032194155522535,1.7305642863725889e-06,0.3152470918885159,2.348424509563012e-06
901,901,0.008420009905894,7.50988893007856e-07,0.3157647794807632,2.296999419342592e-06
902,902,0.0113917781079742,6.481959832191564e-07,0.3160613650594865,2.912847749009274e-06
903,903,0.008420009905894,1.1316544904212451e-06,0.3157647794807632,2.319278824944865e-06
904,904,0.00074294205052,4.641726404867571e-07,0.3152717051842598,1.8264704742446757e-06
905,905,0.004210004952947,3.208006412502173e-06,0.3172283761489512,2.554064694826271e-06
906,906,0.0193164933135215,1.0622038567008324e-05,0.3173779768922424,3.442325383812345e-05
907,907,0.0032194155522535,1.637802209334433e-06,0.3152470918885159,5.024619019734016e-06
908,908,0.0079247152055473,0.0003854536085555,0.3331683168316832,4.108981519513465e-05
909,909,0.0029717682020802,1.0643253716887978e-06,0.3152224824355972,2.1245890605739708e-06
910,910,0.0012382367508667,0.0,0.3150503237887181,1.8544047117248305e-06
911,911,0.0002476473501733,0.0,0.3149520318227907,1.7746210692102825e-06
912,912,0.0022288261515601,8.353062715367414e-07,0.3151486771247951,1.9881790781326725e-06
913,913,0.0108964834076275,2.5739605590577548e-05,0.3171038165541071,7.450378267804821e-06
914,914,0.0039623576027736,1.1345183682573765e-06,0.3153209433078244,2.371554586256146e-06
915,915,0.0086676572560673,9.8256800792134e-05,0.3344653358734366,6.823359907445502e-06
916,916,0.0364041604754829,0.0007164342020876,0.3366964062369715,9.463148801692656e-05
917,917,0.0321941555225359,0.0003063325697344,0.3202982470056318,5.400337727255197e-06
918,918,0.0002476473501733,0.0,0.3149520318227907,1.7746210692102825e-06
919,919,0.0071817731550272,1.7804069325676026e-06,0.317353033637221,2.536861195006081e-06
920,920,0.0032194155522535,1.4777556622356657e-06,0.3152470918885159,5.982126803803033e-06
921,921,0.0262506191183754,0.0003818437306055,0.3355492770483629,7.832496715609027e-05
922,922,0.0074294205052005,3.5680844371053416e-06,0.3156660412757974,1.17070533629497e-05
923,923,0.0019811788013868,8.058127901984038e-07,0.3158635794743429,2.2038045872373003e-06
924,924,0.0111441307578008,1.3318865924888145e-05,0.3160366283165062,2.7967579807060787e-06
925,925,0.0413571074789499,0.0007564082942056,0.3372588323728389,0.000100429202982
926,926,0.0052005943536404,1.196076822499137e-06,0.3154441059292243,9.834467081545007e-06
927,927,0.0185735512630014,2.312162448434858e-05,0.3172532998114393,3.486523090179818e-05
928,928,0.0022288261515601,2.7264178589530523e-08,0.3151486771247951,1.89922917964794e-06
929,929,0.0012382367508667,3.731753802882637e-07,0.3156660412757974,1.8508296728384044e-06
930,930,0.0128776622090143,0.0001344190758872,0.3364439260123312,7.204677603569673e-06
931,931,0.0037147102526002,1.7529114326641424e-06,0.315937720053204,2.073847278894883e-06
932,932,0.0156017830609212,8.162673416999682e-06,0.3164824829532095,2.6349013897896093e-05
933,933,0.0061911837543338,3.889465904708984e-06,0.3172532998114393,2.3950117899255506e-06
934,934,0.0203070827142149,8.218840871434622e-06,0.3169544740973312,4.483806310377209e-05
935,935,0.0017335314512134,3.733245025437858e-07,0.3150994927818962,2.0587642368826557e-06
936,936,0.009162951956414,3.541531844666875e-06,0.3187056037884767,3.434480460055881e-06
937,937,0.0017335314512134,8.588216255702114e-08,0.3150994927818962,1.8668826683178583e-06
938,938,0.0071817731550272,6.511547302442468e-07,0.3156413663722348,2.241448148705622e-06
939,939,0.004210004952947,1.8180883254730252e-06,0.3153455681374463,2.135103477723625e-06
940,940,0.004210004952947,1.2459446691684083e-06,0.3153455681374463,2.1602646852389933e-06
941,941,0.013372956909361,1.4151712641934202e-05,0.3162593984962406,3.021398072490993e-06
942,942,0.0160970777612679,9.76093819674504e-06,0.3182534678436318,3.319975073718328e-06
943,943,0.0029717682020802,9.539527007278351e-07,0.3152224824355972,1.996036845071019e-06
944,944,0.009162951956414,4.367457165796801e-06,0.3158388736800938,2.606330149513216e-06
945,945,0.0009905894006934,0.0,0.315025745046029,1.82972044733706e-06
946,946,0.0411094601287766,8.511510425286508e-05,0.3195378649996043,7.591569986280896e-05
947,947,0.0284794452699356,1.8965795714310416e-05,0.3177776028960415,5.692930292528651e-05
948,948,0.0094105993065874,5.429056360642779e-06,0.3179777935270493,3.1085293930244197e-06
949,949,0.0056958890539871,1.977913194561162e-06,0.315962441314554,2.285212391346917e-06
950,950,0.0024764735017335,4.966015039732895e-07,0.3151732750546362,2.271599750628609e-06
951,951,0.004952947003467,0.0001084926214971,0.3334434351775392,3.223365550855008e-05
952,952,0.0208023774145616,2.289767508943939e-06,0.317004239284032,4.567989667788873e-05
953,953,0.0269935611688954,4.24689739011527e-05,0.3187307601231352,4.861643694741948e-05
954,954,0.0136206042595344,1.2371488579204005e-05,0.3180028350921405,3.165445724857108e-06
955,955,0.0024764735017335,2.095933729070159e-07,0.3151732750546362,2.078012011002669e-06
956,956,0.0024764735017335,4.498589467272536e-07,0.3151732750546362,1.898758406971276e-06
957,957,0.0160970777612679,9.512786845131672e-06,0.3171038165541071,3.368961061166418e-06
958,958,0.0059435364041604,1.300572724264079e-07,0.3155180496952648,2.144468215534583e-06
959,959,0.0113917781079742,2.326973710418644e-06,0.3160613650594865,1.8175459367354903e-05
960,960,0.0255076770678553,1.9843623398338715e-05,0.3174777891343659,4.5412920576320765e-05
961,961,0.0032194155522535,5.995017777832072e-06,0.3158635794743429,3.123006175319157e-06
962,962,0.0066864784546805,8.761137306347167e-05,0.3347426013429495,6.38941244185539e-06
963,963,0.0081723625557206,5.391926193479931e-06,0.3162098668754894,2.338242375881901e-06
964,964,0.0064388311045071,4.440550309107233e-06,0.3155673648015005,2.3628864340339207e-06
965,965,0.0039623576027736,2.9841437183344734e-07,0.3153209433078244,2.143692569298025e-06
966,966,0.0284794452699356,8.554714533926417e-06,0.3177776028960415,5.542853382702715e-05
967,967,0.0264982664685487,3.9492003367473686e-05,0.3180529300567107,4.785073812553729e-05
968,968,0.0099058940069341,3.436231984158095e-05,0.3180028350921405,7.227705384946749e-06
969,969,0.0079247152055473,8.499602722420717e-07,0.3157154026583268,2.5251853895502197e-06
970,970,0.0037147102526002,4.83582806626165e-07,0.3152963223237292,2.0685250693242742e-06
971,971,0.008420009905894,1.9341707173020147e-06,0.3157647794807632,2.54032454039376e-06
972,972,0.0052005943536404,1.6082102662421084e-07,0.3154441059292243,9.004500400005946e-06
973,973,0.0044576523031203,9.758118170592054e-06,0.3162346307463388,4.823834946378507e-06
974,974,0.0027241208519068,2.397955663459265e-07,0.3151978768246039,1.9576822923494964e-06
975,975,0.013372956909361,2.68277625006759e-06,0.3162593984962406,3.120408266517829e-06
976,976,0.0059435364041604,1.5061705908648455e-06,0.3180529300567107,2.7132864330776104e-06
977,977,0.0064388311045071,2.675017106740555e-06,0.3155673648015005,2.25220744922506e-06
978,978,0.0257553244180287,2.273877706318313e-05,0.3175027520050322,5.117461423380894e-05
979,979,0.0024764735017335,7.887137377685614e-08,0.3151732750546362,1.90697136752749e-06
980,980,0.0316988608221892,3.039545324452771e-05,0.3181030408066803,5.8966020683962095e-05
981,981,0.0116394254581475,1.1204229275598383e-06,0.3160861056751468,2.9201920885596026e-06
982,982,0.016840019811788,1.3858026770673218e-05,0.3166065548063352,3.113130924683695e-05
983,983,0.0153541357107478,2.427792829734762e-06,0.3164576802507837,2.696958471597713e-05
984,984,0.0104011887072808,2.467378670684684e-06,0.3176776020769412,2.8860596019362874e-06
985,985,0.0017335314512134,1.1090678361955453e-07,0.3150994927818962,1.8655759028529696e-06
986,986,0.0027241208519068,1.907001278711915e-07,0.3151978768246039,1.977829456559129e-06
987,987,0.0014858841010401,1.0562921762115252e-06,0.3152470918885159,1.8773998918436664e-06
988,988,0.0101535413571074,1.0139161333302951e-06,0.315937720053204,2.8051007631426246e-06
989,989,0.0086676572560673,1.5012749259413049e-06,0.3157894736842105,2.6262382742695035e-06
990,990,0.0071817731550272,0.0011124903175892,0.3418846837693675,2.6988180627954025e-06
991,991,0.0047052996532937,1.1921293755390628e-05,0.3161603507673035,5.112660224122266e-06
992,992,0.0076770678553739,8.230330038372051e-07,0.3156907200375264,2.2773479938004564e-06
993,993,0.0381376919266963,4.2643985408785296e-05,0.3192852059777022,7.214575783308175e-05
994,994,0.0066864784546805,6.9748018455431314e-06,0.3155920281359906,3.3040042372527157e-06
995,995,0.0163447251114413,3.713563303371158e-05,0.3167804189220993,2.5260428007531664e-05
996,996,0.0009905894006934,4.230900198509661e-07,0.3156413663722348,1.8490226750511504e-06
997,997,0.0237741456166419,7.563967412986708e-06,0.3173031588873173,4.162076940774539e-05
998,998,0.0022288261515601,3.1071595525586775e-07,0.3151486771247951,4.087990482695046e-06
999,999,0.0190688459633481,4.86100212527863e-06,0.3168301294625343,4.022157564673992e-05
1000,1000,0.0039623576027736,1.606295229066173e-06,0.3153209433078244,2.0140167859839117e-06
1001,1001,0.0096582466567607,2.2134310758342573e-05,0.3182534678436318,5.17641761671686e-06
1002,1002,0.0009905894006934,4.0896267884295786e-08,0.315025745046029,1.812783979541117e-06
1003,1003,0.0235264982664685,1.8702533788041903e-05,0.3172782273905869,4.200190753342684e-05
1004,1004,0.0297176820208023,1.0828508875460328e-05,0.3179026924893717,5.699885073313189e-05
1005,1005,0.0034670629024269,7.54111406392854e-08,0.3152717051842598,2.0147702682535274e-06
1006,1006,0.0351659237246161,2.6672589094604587e-05,0.3184542586750788,6.425128608531763e-05
1007,1007,0.0039623576027736,2.105881954349188e-06,0.3153209433078244,2.321342683801149e-06
1008,1008,0.0019811788013868,3.3207437836941155e-06,0.3157400891391039,2.2099491119404918e-06
1009,1009,0.0141158989598811,6.401884516538274e-06,0.3163337250293772,3.14068924393409e-06
1010,1010,0.0089153046062407,1.6637256315781777e-05,0.3162841701261064,2.5094642785397185e-06
1011,1011,0.0079247152055473,7.145456451301828e-06,0.3163585083046067,2.483026705108374e-06
1012,1012,0.0079247152055473,1.4026497224844808e-05,0.3180529300567107,4.518533198209477e-06
1013,1013,0.0029717682020802,0.0001128264538028,0.3376536499707333,4.733719116168066e-05
1014,1014,0.0245170876671619,5.157161869564153e-05,0.319108582266477,4.164425756850447e-06
1015,1015,0.0089153046062407,8.592516328112042e-07,0.3158141717503519,2.6616370347398214e-06
1016,1016,0.0022288261515601,0.0,0.3151486771247951,1.8821231427161528e-06
1017,1017,0.0368994551758296,3.154655010472019e-05,0.318630158604908,6.937955719400948e-05
1018,1018,0.012630014858841,7.001474983826776e-06,0.3180529300567107,3.092230155379309e-06
1019,1019,0.0143635463100544,9.670228643695542e-06,0.3167804189220993,3.177978793900364e-06
1020,1020,0.0143635463100544,9.657270033471187e-06,0.3180779834580543,3.838376372306958e-06
